timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1560681868938,561,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-94,text,true,,10550,295,93,93,http://blazedemo.com//purchase.php,561,0,332
1560681868938,575,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-95,text,true,,10549,294,92,92,http://blazedemo.com//purchase.php,575,0,332
1560681869162,503,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-96,text,true,,10546,291,91,91,http://blazedemo.com//purchase.php,468,0,230
1560681869519,467,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-97,text,true,,10551,295,90,90,http://blazedemo.com//purchase.php,458,0,224
1560681869988,535,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-98,text,true,,10546,291,89,89,http://blazedemo.com//purchase.php,535,0,277
1560681870056,467,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-1,text,true,,11193,247,89,89,http://blazedemo.com//reserve.php,467,0,225
1560681870535,446,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-2,text,true,,11185,247,88,88,http://blazedemo.com//reserve.php,446,0,216
1560681870518,478,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-99,text,true,,10545,290,88,88,http://blazedemo.com//purchase.php,477,0,233
1560681871040,454,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-4,text,true,,11186,247,87,87,http://blazedemo.com//reserve.php,454,0,221
1560681871100,451,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-100,text,true,,10547,292,87,87,http://blazedemo.com//purchase.php,451,0,214
1560681871540,499,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-3,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,498,0,223
1560681872049,519,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-5,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,519,0,262
1560681873091,449,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-6,text,true,,11186,247,86,86,http://blazedemo.com//reserve.php,449,0,218
1560681874086,448,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-7,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,448,0,219
1560681875047,466,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-8,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,466,0,230
1560681876051,503,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-9,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,503,0,233
1560681877061,453,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-10,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,453,0,234
1560681878060,510,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-11,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,510,0,228
1560681879570,471,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-12,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,471,0,233
1560681880082,509,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-13,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,509,0,282
1560681882053,762,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-15,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,762,0,462
1560681881049,1772,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-14,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,1766,0,1466
1560681883065,448,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-16,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,448,0,220
1560681884126,501,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-17,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,501,0,226
1560681885061,478,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-18,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,478,0,218
1560681886068,493,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-19,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,493,0,248
1560681887051,517,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-20,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,516,0,289
1560681888043,479,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-21,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,479,0,224
1560681889077,528,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-22,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,527,0,229
1560681890105,459,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-23,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,459,0,230
1560681891071,478,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-24,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,478,0,228
1560681892045,472,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-25,text,true,,11186,247,86,86,http://blazedemo.com//reserve.php,472,0,229
1560681893035,468,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-26,text,true,,11186,247,86,86,http://blazedemo.com//reserve.php,468,0,231
1560681894066,472,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-27,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,472,0,235
1560681895044,480,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-28,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,473,0,222
1560681897570,603,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-29,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,603,0,361
1560681898079,490,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-31,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,490,0,228
1560681898541,478,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-30,text,true,,11185,247,86,86,http://blazedemo.com//reserve.php,477,0,231
1560681899573,637,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-33,text,true,,11186,247,86,86,http://blazedemo.com//reserve.php,637,0,239
1560681900067,448,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-35,text,true,,11186,247,86,86,http://blazedemo.com//reserve.php,448,0,215
1560681899290,1555,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-32,text,true,,11186,247,86,86,http://blazedemo.com//reserve.php,1554,0,1299
1560681900541,461,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-36,text,true,,11186,247,86,86,http://blazedemo.com//reserve.php,461,0,229
1560681901089,450,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-37,text,true,,11186,247,86,86,http://blazedemo.com//reserve.php,449,0,207
1560681901561,468,Search,200,OK,bzm - Arrivals Thread Group - Limitation-ThreadStarter 1-34,text,true,,11186,247,86,86,http://blazedemo.com//reserve.php,468,0,206
