timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1560681504905,1362,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-243,text,true,,11185,247,123,123,http://blazedemo.com//reserve.php,1362,0,231
1560681505852,468,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-245,text,true,,11185,247,122,122,http://blazedemo.com//reserve.php,468,0,232
1560681506640,461,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-149,text,true,,10552,297,121,121,http://blazedemo.com//purchase.php,461,0,210
1560681506719,459,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-151,text,true,,10551,296,120,120,http://blazedemo.com//purchase.php,459,0,215
1560681506899,710,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-247,text,true,,11185,247,119,119,http://blazedemo.com//reserve.php,710,0,219
1560681506766,863,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-150,text,true,,10545,290,118,118,http://blazedemo.com//purchase.php,862,0,225
1560681507339,474,Search,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-30,text,true,,11185,247,117,117,http://blazedemo.com//reserve.php,473,0,255
1560681506955,862,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-152,text,true,,10551,296,116,116,http://blazedemo.com//purchase.php,861,0,639
1560681507387,454,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-154,text,true,,10545,289,115,115,http://blazedemo.com//purchase.php,454,0,222
1560681507383,779,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-146,text,true,,10544,289,114,114,http://blazedemo.com//purchase.php,779,0,226
1560681507152,1011,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-153,text,true,,10552,297,113,113,http://blazedemo.com//purchase.php,1010,0,457
1560681507402,776,Purchase ticket,200,OK,bzm - Arrivals Thread Group - Timer Affection-ThreadStarter 1-147,text,true,,10552,297,112,112,http://blazedemo.com//purchase.php,776,0,227
